FREQ,Frequency,REF_AREA,Reference Area,IND_DEMO,Demographics Indicator,AGE_GROUP,Age group,SEX,Sex (DESC),TIME_PERIOD,Observation,Observation Status,UNIT_MEASURE,Unit of Measure,SOURCE,Source
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2034,4992.841716396703,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2035,5341.795396419437,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2036,5654.724282466609,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2037,5938.443876101164,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2038,5950.906507530548,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2039,6050.023373117362,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2040,6357.1104006820115,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2041,6594.874040920716,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2042,6753.188405797101,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2022,4203.330793650794,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2023,4387.465291005291,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2024,4396.79417989418,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2025,4334.823703703704,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2026,4179.120105820106,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2027,4122.70253968254,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2028,3925.685291005291,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2029,3966.998941798942,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2030,4100.490899470899,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2031,4404.568253968254,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2032,4705.758095238096,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2033,5233.728783068784,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2034,5596.666984126984,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2035,6037.345925925926,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2036,6492.684550264551,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2037,6923.146137566138,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2038,7064.190052910053,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2039,7312.516190476191,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2040,7789.622222222222,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2041,8204.535661375661,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,F,Female,2042,8544.595873015873,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2022,6145.434874169393,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2023,6075.415613591495,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2024,6266.078493767177,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2025,6429.907971817418,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2026,6641.322157640702,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2027,6493.93672507002,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2028,6662.694218978177,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2029,6598.833613814113,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2030,6464.126499658718,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2031,6265.7146921954,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2032,6303.048196145023,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2033,6268.290896600589,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2034,6652.70016477393,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2035,7179.786975608068,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2036,7923.901055655709,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2037,8535.305745206422,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2038,9527.790091091892,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2039,10186.064338727909,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2040,10970.79357390176,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2041,11737.962951582955,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,_T,Total,2042,12453.28961036543,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2022,2596.201476703726,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2023,2543.5861834846814,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2024,2582.552321140626,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2025,2597.7425103963337,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2026,2639.3504200967495,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2027,2541.825002121701,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2028,2526.194517525248,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2029,2445.400322498515,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2030,2361.9643554273107,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2031,2305.6065518119326,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2032,2392.564881609098,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2033,2539.8436730883477,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2034,2875.568870406518,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2035,3264.1295086141054,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2036,3705.085292370364,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2037,4016.1539506068066,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2038,4487.930408215226,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2039,4784.249172536705,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2040,5129.881015021641,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2041,5443.371297632182,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,M,Male,2042,5727.361792412798,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2022,3549.233397465667,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2023,3531.8294301068136,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2024,3683.5261726265508,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2025,3832.1654614210843,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2026,4001.9717375439527,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2027,3952.1117229483184,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2028,4136.499701452929,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2029,4153.433291315598,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2030,4102.162144231407,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2031,3960.1081403834673,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2032,3910.4833145359253,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2033,3728.4472235122407,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2034,3777.131294367412,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2035,3915.6574669939628,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2036,4218.8157632853445,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2037,4519.151794599616,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2038,5039.859682876667,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2039,5401.815166191203,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2040,5840.912558880117,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2041,6294.591653950773,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y65T69,65-69,F,Female,2042,6725.927817952631,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2022,4255.914206853999,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2023,4427.026172338825,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2024,4620.542198822453,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2025,4783.739395937086,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2026,4895.911318953453,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2027,5183.16310320643,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2028,5134.899370593172,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2029,5311.799251730501,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2030,5467.094164402015,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2031,5661.233393439147,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2032,5539.11633353094,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2033,5703.9931169215115,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2034,5666.262615347403,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2035,5566.022248315787,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2036,5408.296597117124,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2037,5450.867250795911,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2038,5438.268496696652,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2039,5798.024129029482,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2040,6279.084942994213,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2041,6950.168767177962,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,_T,Total,2042,7494.255676457107,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2022,1798.2372657693322,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2023,1865.8580100290314,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2024,1945.3420427553444,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2025,2013.9118500923726,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2026,2057.568751649512,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2027,2130.1720770651887,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2028,2092.2095539720244,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2029,2131.1211401425176,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2030,2149.8651359197675,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2031,2189.7257851675904,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2032,2109.2926893639483,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2033,2103.3610451306413,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2034,2041.4346793349168,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2035,1977.8474531538664,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2036,1937.9868039060436,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2037,2019.6062285563473,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2038,2157.932172077065,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2039,2461.869622591713,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2040,2806.37951966218,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2041,3195.2581155977828,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,M,Male,2042,3463.3684349432565,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2022,2457.6769410846664,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2023,2561.1681623097934,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2024,2675.200156067109,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2025,2769.8275458447133,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2026,2838.342567303941,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2027,3052.991026141241,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2028,3042.689816621147,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2029,3180.678111587983,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2030,3317.2290284822475,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2031,3471.507608271557,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2032,3429.823644166992,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2033,3600.63207179087,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2034,3624.8279360124857,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2035,3588.17479516192,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2036,3470.309793211081,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y70T74,70-74,F,Female,2037,3431.2610222395633,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
